CPM,CHANNEL_NAME,DATE,VIEWS
1.8,toroptsov,2025-08-29,
3.0,toroptsov,2025-08-30,
1.8,toroptsov,2025-08-30,
1.8,toroptsov,2025-09-17,
5.45,torresexpert,2025-02-04,
65.09,torresexpert,2025-02-04,
1.81,tortofest,2025-11-18,
1.81,tortofest,2025-11-18,
1.81,tortonutaya_tg,2025-11-21,
1.81,tortpraline,2025-12-04,
1.81,tortpraline,2025-12-04,
1.81,tortpraline,2025-12-04,
3.3,torustasha,2025-04-16,
3.62,torustasha,2025-12-13,
1.8,tosol_sintez,2025-08-22,
2.4,tosol_sintez,2025-08-29,
1.8,tosol_sintez,2025-08-29,
3.0,tosol_sintez,2025-09-09,
2.6,tosol_sintez,2025-09-14,
4.0,total_look_brand,2025-12-08,
2.0,tourdom,2025-10-31,
2.0,tourdom,2025-10-31,
2.0,tourdom,2025-10-31,
2.0,tourdom,2025-11-06,
5.8,touroperatorintourist,2025-11-03,
2.0,tovari_iz_usa_shop,2025-10-30,
4.0,tovaroshkaaa,2025-12-10,
2.3,towngroupestate,2025-12-04,
1.8,tpassme,2025-09-09,
1.8,tpassme,2025-09-15,
1.8,tpassme,2025-09-17,
2.6,tpassme,2025-09-24,
16.8,tpsprotrading,2025-07-03,
1.8,tr_media,2025-12-07,
4.59,tradcryptos,2025-09-19,
8.0,tradeLugueva,2025-11-05,
32.0,tradeLugueva,2025-11-14,
31.0,tradeLugueva,2025-11-14,
40.0,tradeLugueva,2025-12-13,
40.0,tradeLugueva,2025-12-13,
18.65,trade_by_booba,2025-09-08,
6.77,trade_by_booba,2025-09-12,
6.47,trade_by_booba,2025-11-18,
7.8,trade_factor,2025-09-18,
13.25,trade_factor,2025-10-06,
14.75,trade_factor,2025-10-13,
306.07,trade_faq,2025-09-19,
71.64,trade_faq,2025-09-19,
4.31,trade_gods,2025-09-19,
32.06,trade_investor,2025-09-19,
3.26,trade_investor,2025-09-19,
21.77,trade_investor,2025-11-17,
19.15,trade_investor,2025-11-21,
21.0,trade_investor,2025-11-21,
15.75,trade_investor,2025-11-22,
1.99,trade_investor,2025-11-22,
15.0,trade_investor,2025-11-22,
2.09,trade_investor,2025-11-22,
20.0,trade_investor,2025-11-22,
41.83,trade_investor,2025-11-25,
40.51,trade_investor,2025-12-02,
3.55,trade_like_nik,2025-11-17,
104.02,trade_signal_24,2025-09-19,
6.26,trade_signal_24,2025-09-19,
2.25,trade_zone,2025-09-08,
4.0,trade_zone,2025-09-10,
4.0,trade_zone,2025-09-10,
4.0,trade_zone,2025-09-10,
4.0,trade_zone,2025-09-10,
4.0,trade_zone,2025-09-10,
4.0,trade_zone,2025-09-10,
3.53,trade_zone,2025-09-11,
3.13,trade_zone,2025-09-11,
16.0,trade_zone,2025-09-16,
5.23,trade_zone,2025-09-16,
3.73,trade_zone,2025-09-17,
4.55,trade_zone,2025-11-17,
88.45,tradealexBO,2025-09-16,
123.45,tradealexBO,2025-09-16,
103.29,tradealexBO,2025-09-16,
50.0,tradealexBO,2025-10-29,
22.86,tradealexBO,2025-11-17,
15.0,tradealexBO,2025-11-21,
25.2,tradealexBO,2025-11-22,
67.99,tradealexBO,2025-11-25,
203.6,tradealexBO,2025-12-02,
33.94,tradeallll,2025-11-17,
15.0,tradeallll,2025-11-21,
16.54,tradeallll,2025-11-22,
1.99,tradeallll,2025-11-22,
15.0,tradeallll,2025-11-22,
9.49,tradeallll,2025-11-22,
156.18,tradeallll,2025-11-25,
125.88,tradeallll,2025-12-02,
2.67,tradebydoshik,2025-11-17,
15.75,tradebydoshik,2025-11-21,
1.99,tradebydoshik,2025-11-22,
1.99,tradebydoshik,2025-11-22,
20.0,tradebydoshik,2025-11-22,
19.15,tradebydoshik,2025-11-25,
15.33,tradebydoshik,2025-12-02,
5.27,tradeforexexchange,2025-09-18,
21.43,tradeforexexchange,2025-09-23,
33.83,tradeforexexchange,2025-09-23,
8.01,tradeinsider_official,2025-11-02,
88.7,tradeinvestingms,2025-12-02,
4.0,tradelikeagod,2025-09-11,
14.1,tradelikeagod,2025-11-18,
5.31,tradelikeagod,2025-11-25,
4.82,tradelikeagod,2025-11-25,
6.51,tradelikeaproru,2025-09-19,
5.23,tradelikeaproru,2025-09-19,
26.64,tradelikeaproru,2025-09-23,
26.1,tradelikeaproru,2025-09-23,
31.0,tradelikeaproru,2025-11-14,
2.0,tradeparty1337,2025-09-16,
10.0,tradeparty1337,2025-09-24,
11.25,tradeparty1337,2025-10-20,
40.0,trader1percent,2025-11-14,
13.09,traderTEugene,2025-10-14,
7.79,traderVSA,2025-11-17,
2.0,trader_akopyan94,2025-08-19,
2.2,trader_akopyan94,2025-08-27,
4.0,trader_akopyan94,2025-09-10,
2.2,trader_akopyan94,2025-09-11,
12.75,trader_akopyan94,2025-10-02,
209.37,trader_azamat,2025-12-02,
2.0,trader_chernyh,2025-09-23,
2.25,trader_chernyh,2025-10-06,
4.75,trader_chernyh,2025-10-13,
2.2,trader_helper,2025-09-11,
7.34,trader_helper,2025-09-17,
7.53,trader_helper,2025-09-17,
2.0,trader_helper,2025-09-17,
8.91,trader_helper,2025-09-19,
5.67,trader_helper,2025-09-19,
22.06,trader_helper,2025-09-23,
34.7,trader_helper,2025-09-23,
16.19,trader_helper,2025-11-17,
1.98,trader_nt,2025-11-17,
5.4,trader_renat,2025-08-26,
4.0,trader_renat,2025-09-10,
4.0,trader_renat,2025-09-10,
2.2,trader_renat,2025-09-11,
2.2,trader_renat,2025-09-11,
10.0,trader_renat,2025-11-14,
2.0,trader_sodvora,2025-06-25,
2.0,trader_sodvora,2025-06-25,
5.13,trader_sodvora,2025-08-13,
12.17,traderanswers,2025-10-06,
24.25,traderanswers,2025-10-08,
40.75,traderanswers,2025-10-13,
28.0,traderanswers,2025-11-14,
8.0,traderartur,2025-04-14,
1.8,traderartur,2025-04-21,
2.2,traderblog_net,2025-09-11,
28.25,traderblog_net,2025-10-02,
6.47,traderblog_net,2025-11-18,
12.5,tradercryptotrading,2025-09-08,
11.14,tradercryptotrading,2025-10-14,
2.82,traderen_fx,2025-11-25,
2.44,traderen_fx,2025-11-25,
15.0,traderinsidertop,2025-11-21,
21.0,traderinsidertop,2025-11-21,
18.24,traderinsidertop,2025-11-22,
1.99,traderinsidertop,2025-11-22,
5.55,traderinsidertop,2025-11-22,
20.0,traderinsidertop,2025-11-22,
21.12,traderinsidertop,2025-11-25,
64.07,traderinsidertop,2025-12-02,
14.43,tradernocry,2025-09-17,
4.24,tradernocry,2025-09-17,
4.32,tradernocry,2025-09-19,
2.58,tradernocry,2025-09-19,
10.15,traderonlineru,2025-09-19,
5.34,traderonlineru,2025-09-19,
6.7,traderpsychologi,2025-08-30,
3.4,traderpsychologi,2025-09-11,
4.78,traderpsychologi,2025-11-17,
3.6,traderschains,2025-09-11,
9.35,tradersgroup_pro,2025-09-04,
2.0,tradersgroup_pro,2025-09-17,
2.78,tradersgroup_pro,2025-09-17,
2.73,tradersgroup_pro,2025-09-19,
2.0,tradersgroup_pro,2025-09-19,
2.0,tradertrend,2025-09-17,
3.69,tradertrend,2025-09-17,
3.69,tradertrend,2025-09-19,
2.0,tradertrend,2025-09-19,
10.0,tradertrend,2025-11-14,
7.79,tradervifree,2025-09-17,
36.74,tradervifree,2025-09-17,
67.15,tradervifree,2025-09-17,
152.0,tradervifree,2025-09-18,
71.26,tradervifree,2025-09-18,
26.62,tradervifree,2025-09-18,
64.54,tradervifree,2025-09-18,
25.84,tradervifree,2025-09-18,
38.31,tradervifree,2025-09-19,
50.22,tradervifree,2025-09-23,
41.75,tradervifree,2025-10-02,
31.25,tradervifree,2025-10-08,
25.0,tradervifree,2025-11-10,
25.0,tradervifree,2025-11-10,
25.0,tradervifree,2025-11-10,
25.0,tradervifree,2025-11-10,
20.0,tradervifree,2025-11-10,
20.0,tradervifree,2025-11-10,
20.0,tradervifree,2025-11-10,
20.0,tradervifree,2025-11-10,
32.0,tradervifree,2025-11-14,
31.0,tradervifree,2025-11-14,
17.37,tradervifree,2025-11-21,
1.99,tradervifree,2025-11-22,
15.0,tradervifree,2025-11-22,
21.0,tradervifree,2025-11-22,
25.67,tradervifree,2025-11-25,
31.25,tradervifree,2025-12-02,
40.0,tradervifree,2025-12-13,
40.0,tradervifree,2025-12-13,
5.45,tradesdairy,2025-09-17,
2.0,tradesdairy,2025-09-17,
3.75,tradesdairy,2025-09-19,
5.14,tradesdairy,2025-09-19,
2.61,tradestru,2025-09-18,
7.01,tradestru,2025-10-06,
2.1,tradestru,2025-11-08,
4.0,tradewithoutborders,2025-12-13,
8.25,trading_001k,2025-10-13,
31.75,trading_fyuchersy,2025-10-08,
47.25,trading_maksim,2025-10-06,
6.14,trading_maximum,2025-09-17,
30.4,trading_maximum,2025-09-17,
30.4,trading_maximum,2025-09-17,
47.94,trading_maximum,2025-09-18,
44.29,trading_maximum,2025-09-18,
45.62,trading_maximum,2025-09-18,
40.76,trading_maximum,2025-09-18,
30.4,trading_maximum,2025-09-18,
28.47,trading_maximum,2025-09-19,
6.14,trading_maximum,2025-09-19,
22.25,trading_maximum,2025-10-06,
17.0,trading_maximum,2025-11-10,
17.0,trading_maximum,2025-11-10,
17.0,trading_maximum,2025-11-10,
17.0,trading_maximum,2025-11-10,
25.0,trading_maximum,2025-11-10,
25.0,trading_maximum,2025-11-10,
25.0,trading_maximum,2025-11-10,
25.0,trading_maximum,2025-11-10,
4.57,trading_maximum,2025-11-17,
15.75,trading_maximum,2025-11-21,
21.0,trading_maximum,2025-11-21,
15.75,trading_maximum,2025-11-22,
2.09,trading_maximum,2025-11-22,
15.0,trading_maximum,2025-11-22,
1.99,trading_maximum,2025-11-22,
21.0,trading_maximum,2025-11-22,
22.18,trading_maximum,2025-11-25,
22.74,trading_maximum,2025-12-02,
9.8,trading_moexx,2025-07-03,
4.0,trading_moexx,2025-09-10,
2.2,trading_moexx,2025-09-11,
29.7,trading_optionpro,2025-05-28,
23.33,trading_optionpro,2025-06-25,
29.33,trading_optionpro,2025-06-26,
33.73,trading_optionpro,2025-06-26,
55.0,trading_with_sokolova,2025-07-12,
40.0,trading_with_sokolova,2025-08-25,
21.0,trading_with_sokolova,2025-10-23,
21.0,trading_with_sokolova,2025-10-23,
21.0,trading_with_sokolova,2025-10-23,
21.0,trading_with_sokolova,2025-10-23,
30.0,trading_with_sokolova,2025-11-10,
30.0,trading_with_sokolova,2025-11-10,
30.0,trading_with_sokolova,2025-11-10,
30.0,trading_with_sokolova,2025-11-10,
15.0,trading_with_sokolova,2025-11-21,
24.45,trading_with_sokolova,2025-11-22,
3.94,trading_with_sokolova,2025-11-22,
20.0,trading_with_sokolova,2025-11-22,
31.21,trading_with_sokolova,2025-11-25,
45.07,trading_with_sokolova,2025-12-02,
5.67,tradingbloger,2025-09-17,
13.11,tradingbloger,2025-09-19,
5.78,tradingbloger,2025-09-19,
28.01,tradingbloger,2025-09-23,
50.07,tradingbloger,2025-09-23,
18.01,tradingbloger,2025-11-18,
26.82,tradingcooach,2025-09-19,
6.52,tradingcooach,2025-09-19,
1.98,tradingcooach,2025-11-17,
23.0,tradingfx_it,2025-09-08,
9.95,tradingfx_it,2025-09-17,
13.41,tradingfx_it,2025-09-17,
25.71,tradingfx_it,2025-09-19,
3.91,tradingfx_it,2025-09-19,
10.44,tradingitsasimple,2025-11-17,
23.25,tradingplusforex,2025-10-13,
7.25,tradingplusforex,2025-10-28,
8.66,tradingplusforex,2025-11-18,
5.58,tradingplusforex,2025-11-25,
65.0,tradingprofitov,2025-07-12,
32.01,tradingprofitov,2025-07-27,
19.15,tradingprofitov,2025-11-21,
14.73,tradingprofitov,2025-11-22,
20.0,tradingprofitov,2025-11-22,
34.41,tradingprofitov,2025-11-25,
53.77,tradingprofitov,2025-12-02,
13.5,tradingroom_ru,2025-07-03,
4.0,tradingroom_ru,2025-09-10,
4.0,tradingroom_ru,2025-09-10,
4.0,tradingroom_ru,2025-09-10,
4.0,tradingroom_ru,2025-09-10,
4.0,tradingroom_ru,2025-09-10,
1.98,tradingsetupscalping,2025-11-17,
2.2,tradingsetupscalping,2025-11-25,
6.78,tradingsharks_official,2025-09-14,
2.25,tradingsharks_official,2025-10-13,
1.98,tradingsharks_official,2025-11-17,
45.75,tradingspace1,2025-10-08,
48.75,tradingspace1,2025-10-13,
11.81,tradingview_rus,2025-09-19,
2.16,tradingview_rus,2025-09-19,
6.3,traider_hrenov,2025-09-19,
43.09,trand_bo,2025-11-17,
18.24,trand_bo,2025-11-21,
82.82,trand_bo,2025-11-22,
4.14,trand_bo,2025-11-22,
134.62,trand_bo,2025-11-25,
113.19,trand_bo,2025-12-02,
40.0,trand_bo,2025-12-11,
9.3,trandford,2025-04-01,
32.7,traniodubai,2025-10-27,
20.06,traniorealestate,2025-01-27,
23.31,transcn,2025-10-06,
20.05,transcn,2025-11-25,
15.05,transcn,2025-11-25,
21.0,transcn,2025-12-16,
1.8,transerfing_realnosti_tyt,2025-10-10,
6.0,transerfing_realnosti_tyt,2025-10-11,
3.0,transport_prikol_info,2025-08-12,
2.8,transport_prikol_info,2025-08-22,
3.0,transport_prikol_info,2025-08-29,
1.8,transport_prikol_info,2025-08-29,
1.8,transport_prikol_info,2025-08-30,
1.8,transport_prikol_info,2025-08-30,
3.0,transport_prikol_info,2025-09-09,
15.0,transportandlogistic,2025-10-04,
1.8,transportmedia,2025-08-12,
3.0,transportmedia,2025-08-22,
3.0,transportmedia,2025-08-30,
1.8,transportmedia,2025-08-30,
3.0,transportmedia,2025-09-09,
20.7,travel_anasteisha_news,2024-11-14,
2.0,travel_tema,2025-11-06,
3.6,travelata,2025-11-03,
2.25,travelata,2025-11-06,
7.5,travelbelka_cards,2024-11-22,
3.2,travelbelka_cards,2025-05-30,
20.7,travelforeveryoutube,2024-11-14,
1.8,travelfreestyle,2025-09-10,
2.1,travelfreestyle,2025-09-16,
3.0,travelhot1,2025-10-27,
2.21,travelradar,2025-09-15,
90.9,travelsbabymaldives,2025-11-19,
1.8,travnex,2024-11-01,
5.04,treadersar,2025-09-17,
2.0,treadersar,2025-09-17,
7.71,treadersar,2025-09-19,
2.63,treadersar,2025-09-19,
4.4,treadersar,2025-09-30,
2.2,trejder_v_ubke,2025-09-11,
2.2,trejder_v_ubke,2025-09-11,
1.98,trejder_v_ubke,2025-11-17,
4.82,trejder_v_ubke,2025-11-25,
5.01,trend_gen,2025-07-04,
10.01,trendagent_msk,2025-11-05,
5.73,trendagent_msk,2025-12-16,
20.86,trendupcrypto,2025-05-22,
3.05,trendupcrypto,2025-05-22,
33.12,trendupcrypto,2025-05-22,
33.12,trendupcrypto,2025-05-22,
33.12,trendupcrypto,2025-05-22,
29.7,trendupcrypto,2025-05-28,
29.7,trendupcrypto,2025-05-28,
29.7,trendupcrypto,2025-05-28,
29.7,trendupcrypto,2025-05-28,
29.7,trendupcrypto,2025-05-28,
138.59,trendupcrypto,2025-06-10,
138.59,trendupcrypto,2025-06-10,
138.59,trendupcrypto,2025-06-10,
1.8,trendupcrypto,2025-06-10,
53.43,trendupcrypto,2025-06-10,
138.59,trendupcrypto,2025-06-10,
138.59,trendupcrypto,2025-06-10,
138.59,trendupcrypto,2025-06-10,
14.01,trendupcrypto,2025-06-19,
14.01,trendupcrypto,2025-06-19,
22.01,trendupcrypto,2025-06-19,
14.01,trendupcrypto,2025-06-19,
15.21,trendupcrypto,2025-06-19,
47.61,trendupcrypto,2025-06-19,
2.2,trendupcrypto,2025-06-25,
34.62,trendupcrypto,2025-06-26,
34.62,trendupcrypto,2025-06-26,
8.0,trendy_smm,2025-03-28,
10.0,trendy_smm,2025-04-08,
2.63,trener_artem,2025-10-30,
15.5,trenerolgaparatnova,2025-10-07,
6.4,trenerolgaparatnova,2025-10-14,
3.51,trenerolgaparatnova,2025-12-14,
2.01,trenersemenov,2025-12-12,
20.32,trenertrading,2025-09-19,
6.26,trenertrading,2025-09-19,
2.96,treyderna,2025-09-19,
2.48,treyderna,2025-09-19,
5.75,treyderna,2025-10-06,
20.0,treyding_bez_pontoff,2025-09-16,
5.14,treyding_bez_pontoff,2025-09-17,
2.0,treyding_bez_pontoff,2025-09-17,
6.95,treyding_bez_pontoff,2025-09-19,
2.9,treyding_bez_pontoff,2025-09-19,
17.25,treyding_bez_pontoff,2025-10-13,
5.59,treyding_bez_pontoff,2025-11-18,
4.5,trillioner,2025-09-05,
12.0,trimiata,2025-10-20,
12.0,trimiata,2025-10-20,
8.0,trimiata,2025-10-20,
2.0,triokota,2025-10-13,
9.2,trip_hack,2025-09-10,
1.0,tripfarearea_RU,2025-05-23,
1.0,triptodreamru,2025-11-16,
4.13,tropa_tymnetagina,2025-12-11,
2.0,tropinka_yarn,2025-10-13,
2.0,trrooom,2025-06-25,
46.55,trrooom,2025-06-26,
40.48,trrooom,2025-06-26,
2.6,true_vagodroch,2025-09-09,
2.4,true_vagodroch,2025-09-15,
2.1,truecon,2025-09-04,
2.8,truedadEducation,2025-10-28,
2.2,truevalue,2025-11-05,
1.9,truksandall,2025-05-31,
2.5,trurlg,2025-08-18,
2.0,trurlg,2025-08-19,
2.0,trusprobusiness,2025-07-11,
1.8,trusprobusiness,2025-07-15,
18.66,trustee_ru,2025-07-09,
2.2,trvlclick,2025-10-27,
1.0,trvlclick,2025-11-13,
2.0,tryapkiopt,2025-10-24,
7.79,tstrend1,2025-12-04,
2.56,tsum_outlet,2025-10-10,
8.0,tsvetkovmebel,2025-10-20,
7.0,tsvetkovmebel,2025-10-20,
25.02,tsvetkovmebel,2025-11-04,
25.22,tsvetkovmebel,2025-12-01,
1.8,tsymbalov_auto,2025-09-09,
1.8,tsymbalov_auto,2025-09-17,
2.0,tsymbalov_auto,2025-11-06,
1.9,tsymbalov_auto,2025-11-23,
8.0,tsymbalov_auto,2025-12-01,
5.0,tsymbalovmarket,2025-11-20,
20.0,tsymbalovmarket,2025-11-23,
10.0,tsymbalovmarket,2025-12-01,
2.63,ttm_academy,2025-08-23,
3.0,ttsauto,2025-08-12,
1.8,ttsauto,2025-08-30,
1.8,ttsauto,2025-09-09,
1.8,ttsauto,2025-09-17,
12.75,tu_airdrops_daily,2025-09-26,
14.26,tu_crypto_ideas,2025-09-26,
12.47,tu_crypto_ideas,2025-10-06,
12.25,tu_crypto_ideas,2025-10-15,
11.25,tu_fx_bonus_hub,2025-10-06,
36.25,tu_fx_trading_ideas,2025-10-13,
1.0,tulenov_tema,2025-08-15,
3.0,tuning_vihlopa,2025-08-29,
1.8,tuning_vihlopa,2025-08-29,
2.6,tuning_vihlopa,2025-08-30,
1.8,tuning_vihlopa,2025-08-30,
3.0,tuning_vihlopa,2025-09-09,
4.2,tunnelyfree,2025-08-30,
4.2,tunnelyfree,2025-08-30,
5.3,tupicfamilychanel,2025-05-31,
3.0,tur_daniil,2025-02-10,
4.6,turagentnakarantine,2025-09-13,
2.0,turbo_casino,2025-12-08,
2.0,turbo_casino,2025-12-08,
8.0,turbo_math,2025-07-04,
2.0,turbo_math,2025-07-28,
9.0,turbo_soc,2025-08-26,
12.01,turchinovich,2025-10-30,
67.0,turchinovich,2025-11-04,
35.0,turchinovich,2025-12-09,
1.2,turings_crossword,2024-10-21,
1.5,turizmplaneta,2025-01-29,
4.0,turk_opt_ing,2025-11-23,
4.0,turkeyoptomgumimen,2025-11-23,
2.24,turkhakassia,2025-12-08,
2.04,turkhakassia,2025-12-09,
2.04,turkhakassia,2025-12-13,
2.19,turkhakassia,2025-12-13,
2.1,turkhakassia,2025-12-13,
2.0,turov,2025-09-30,
3.76,turtles_way,2025-09-19,
2.08,turtles_way,2025-09-19,
19.25,turtles_way,2025-10-20,
10.25,turtles_way,2025-10-21,
5.0,turtles_way,2025-11-12,
15.13,turyatka,2025-11-03,
15.03,turyatka,2025-11-03,
2.5,tutdagestan_05,2025-10-15,
11.0,tutorplace_official,2025-11-07,
12.5,tutorplace_official,2025-11-11,
12.5,tutorplace_official,2025-11-12,
8.4,tutperekup,2025-09-03,
2.6,tutperekup,2025-09-09,
1.8,tutperekup,2025-09-17,
3.15,tutu_travel,2025-12-03,
2.25,tuzov_invest,2025-10-06,
2.25,tvknew,2025-08-28,
2.9,tvoe_avto54,2025-08-20,
3.0,tvoe_avto54,2025-08-22,
3.2,tvoe_avto54,2025-08-29,
1.8,tvoe_avto54,2025-08-29,
1.8,tvoe_avto54,2025-08-30,
3.0,tvoe_avto54,2025-09-09,
2.6,tvoe_avto54,2025-09-14,
10.0,tvoe_avto54,2025-10-08,
1.8,tvoe_avto92,2025-07-30,
1.8,tvoe_avto92,2025-08-07,
1.8,tvoe_avto92,2025-08-07,
1.8,tvoe_avto92,2025-08-20,
1.8,tvoe_avto92,2025-09-09,
1.8,tvoe_avto92,2025-09-17,
2.0,tvoe_hobby_kzn,2025-10-13,
3.0,tvortsymagiclime,2025-08-13,
2.8,tvoy_auto_ru,2025-08-20,
3.0,tvoy_auto_ru,2025-08-22,
3.0,tvoy_auto_ru,2025-08-29,
1.8,tvoy_auto_ru,2025-08-29,
1.8,tvoy_auto_ru,2025-08-30,
3.0,tvoy_auto_ru,2025-09-09,
2.1,tvoy_biznes_nastavnik,2025-06-05,
22.0,tvoy_tg,2025-09-05,
33.8,tvoy_tg,2025-09-23,
77.5,tvoy_tg,2025-10-22,
4.15,twoi_dohodru,2025-09-19,
26.25,twoi_dohodru,2025-09-19,
5.0,twomoodstore,2025-12-02,
5.0,twomoodstore,2025-12-02,
5.0,twomoodstore,2025-12-02,
5.0,twomoodstore,2025-12-02,
3.83,twostocks,2025-09-18,
12.5,ty_kak_media,2025-10-27,
7.5,tycosmos,2025-11-08,
6.0,tycosmos,2025-11-26,
2.0,tyinvestorchannell,2025-06-23,
2.17,typical_Phuket,2025-08-04,
1.8,tyt_avto,2025-08-30,
1.8,tyt_avto,2025-08-31,
3.0,tyt_avto,2025-09-09,
1.8,tyt_avto,2025-09-15,
1.8,tyt_avto,2025-09-17,
2.9,tyt_avto,2025-11-26,
12.01,tyzhexpert,2025-10-30,
15.13,tyzhexpert,2025-11-03,
15.03,tyzhexpert,2025-11-03,
25.0,tyzhexpert,2025-12-09,
5.6,u1host,2025-10-30,
3.6,u1host,2025-10-30,
4.6,u1host,2025-10-30,
4.86,u_Yaroslava,2025-09-18,
25.0,u_malyshev,2025-10-11,
30.0,uaegeneralnews,2025-11-11,
3.13,ual_club,2025-12-11,
6.01,uao_online_msk,2025-12-06,
2.63,ucar_import,2025-09-09,
10.0,uchi_ru_official,2025-05-26,
4.0,uchidoma,2025-06-23,
1.2,uchiteli_na5,2024-10-21,
3.13,uchydoma,2025-08-06,
1.8,udivitelnyworld,2024-11-01,
2.0,udivitelnyworld,2024-11-01,
1.8,udmauto1818,2025-06-10,
4.0,uiartemzvezdin,2025-09-10,
4.0,uiartemzvezdin,2025-09-10,
4.0,uiartemzvezdin,2025-09-10,
3.8,uiartemzvezdin,2025-09-10,
4.0,uiartemzvezdin,2025-09-10,
4.0,uiartemzvezdin,2025-09-10,
4.0,uiartemzvezdin,2025-09-10,
3.1,uiartemzvezdin,2025-09-10,
23.0,uiartemzvezdin,2025-09-11,
2.2,uiartemzvezdin,2025-09-11,
2.2,uiartemzvezdin,2025-09-11,
6.5,uiartemzvezdin,2025-09-16,
6.0,uiartemzvezdin,2025-09-16,
9.43,uiartemzvezdin,2025-09-16,
9.91,uiartemzvezdin,2025-09-16,
2.92,uiartemzvezdin,2025-09-17,
7.91,uiartemzvezdin,2025-09-17,
45.0,uiartemzvezdin,2025-09-17,
4.0,uiartemzvezdin,2025-09-17,
2.0,uiartemzvezdin,2025-09-17,
4.97,uiartemzvezdin,2025-09-18,
8.58,uiartemzvezdin,2025-09-18,
9.81,uiartemzvezdin,2025-09-18,
7.91,uiartemzvezdin,2025-09-18,
7.91,uiartemzvezdin,2025-09-18,
13.05,uiartemzvezdin,2025-09-18,
11.36,uiartemzvezdin,2025-09-18,
2.48,uiartemzvezdin,2025-09-19,
5.48,uiartemzvezdin,2025-09-19,
2.0,uiartemzvezdin,2025-09-23,
8.87,uiartemzvezdin,2025-10-06,
5.0,uiartemzvezdin,2025-10-08,
5.0,uiartemzvezdin,2025-10-08,
5.0,uiartemzvezdin,2025-10-08,
5.0,uiartemzvezdin,2025-10-08,
5.41,uiartemzvezdin,2025-10-08,
5.41,uiartemzvezdin,2025-10-08,
5.41,uiartemzvezdin,2025-10-08,
5.41,uiartemzvezdin,2025-10-08,
5.0,uiartemzvezdin,2025-10-08,
5.0,uiartemzvezdin,2025-10-08,
5.0,uiartemzvezdin,2025-10-08,
5.0,uiartemzvezdin,2025-10-08,
6.0,uiartemzvezdin,2025-10-08,
6.0,uiartemzvezdin,2025-10-08,
6.0,uiartemzvezdin,2025-10-08,
6.0,uiartemzvezdin,2025-10-08,
5.0,uiartemzvezdin,2025-10-23,
5.0,uiartemzvezdin,2025-10-23,
5.0,uiartemzvezdin,2025-10-23,
5.0,uiartemzvezdin,2025-10-23,
16.0,uiartemzvezdin,2025-11-14,
1.98,uiartemzvezdin,2025-11-17,
6.0,ujourtour,2025-11-02,
3.0,ujourtour,2025-11-08,
3.0,ujourtour,2025-11-11,
3.2,ukids_academy,2025-07-09,
6.9,ukids_academy,2025-08-26,
1.8,ukids_academy,2025-08-27,
3.01,ulalogistics24,2025-10-04,
3.5,uletet_1,2025-09-12,
2.0,uletet_1,2025-12-11,
3.13,ulianazeibelt,2025-11-17,
3.13,ulianazeibelt,2025-11-17,
3.13,ulianazeibelt,2025-11-18,
3.13,ulianazeibelt,2025-11-18,
9.02,ulmasyoga,2025-11-12,
89.0,ulukbekblog,2025-10-31,
2.1,uma_class,2025-12-10,
3.0,uma_class,2025-12-11,
2.0,umariaxmed,2025-10-24,
16.01,umestentorg,2025-11-07,
8.01,umestentorg,2025-12-03,
16.01,umestentorg,2025-12-03,
16.01,umestentorg,2025-12-03,
16.01,umestentorg,2025-12-03,
16.01,umestentorg,2025-12-03,
2.1,umm_soffia,2025-12-10,
4.5,ummah_chitay,2025-12-10,
8.0,ummatour,2025-11-02,
8.0,ummumusaevafin,2025-09-16,
4.0,ummumusaevafin,2025-10-09,
3.2,umnastya,2025-11-07,
2.0,umschool_official,2025-05-26,
2.1,unartistte,2025-12-10,
2.0,unarussainitalia,2025-10-30,
6.25,underwearsoul,2025-12-15,
9.0,unicorn_go,2025-11-11,
8.0,unicorn_go,2025-11-21,
18.0,unid_gd,2025-10-16,
18.0,unid_gd,2025-10-17,
9.0,unid_gd,2025-10-20,
11.6,unid_money,2025-10-15,
3.0,unionautorussia,2025-08-22,
3.0,unionautorussia,2025-08-29,
3.0,unionautorussia,2025-08-30,
1.8,unionautorussia,2025-08-30,
3.0,unionautorussia,2025-09-09,
1.8,unionautorussia,2025-09-14,
8.0,unistreambank,2025-08-15,
8.0,unistreambank,2025-08-15,
3.5,unistreambank,2025-08-15,
3.5,unistreambank,2025-08-15,
2.0,unistreambank,2025-09-25,
2.0,unitechcorporation,2025-08-22,
4.2,unitechcorporation,2025-08-30,
10.19,unitechcorporation,2025-09-03,
13.5,univer_pp,2025-10-18,
12.5,univer_pp,2025-10-23,
12.5,univer_pp,2025-10-27,
16.5,univer_pp,2025-10-30,
23.5,univer_pp,2025-11-28,
21.4,univer_pp,2025-12-07,
14.8,univer_pp,2025-12-12,
21.75,unlocked_in_smart,2025-10-21,
4.2,unseen_vpn,2025-08-30,
55.0,untipical_tourists,2025-11-19,
1.9,unusual_cars,2025-05-31,
2.6,up_avto,2025-09-14,
15.0,up_avto,2025-10-08,
6.4,up_avto,2025-11-13,
5.0,up_avto,2025-11-13,
7.2,up_avto,2025-11-13,
14.6,up_avto,2025-11-17,
6.8,up_avto,2025-11-17,
1.8,up_avto,2025-11-17,
1.8,up_avto,2025-11-25,
