customer_id,age,tenure_months,risk_profile,home_country,tx_id,tx_datetime,channel,mcc,country,amount,device_trust_score,distance_km,attempts_1h,is_night,is_weekend,is_international,avg_amount_7d,std_amount_7d,ratio_to_avg,prev_fraud_30d,fraud
C00423,76,57,low,TR,99e31440-0798-49ad-abe1-c7132766a604,2025-06-28T01:26,p2p,travel,KZ,18868.2,0.361,7.0,0,1,1,1,1734.72,368.74,10.877,0,0
C01181,28,101,low,US,87d4b392-1aba-419e-8c24-5480cdb8df83,2025-06-03T09:52,pos,cash_withdrawal,RU,10926.86,0.865,22.64,0,0,0,1,2362.17,731.79,4.626,0,0
C00179,68,93,low,RU,c891d340-8c40-4551-b10f-369c874cbcd6,2025-06-18T11:02,pos,fuel,RU,1261.04,0.892,3.61,0,0,0,0,1370.99,571.18,0.92,0,0
C00891,18,47,low,RU,370b6e67-72b7-4a69-ae6a-75de316e0f79,2025-07-15T04:40,pos,food,RU,1882.44,0.942,2.87,0,1,0,0,2680.15,527.65,0.702,0,0
C01896,44,102,mid,RU,c76353e1-b9e4-4ff6-b945-54df5407ab6a,2025-06-27T22:08,ecom,food,RU,4682.51,0.867,2.01,1,0,0,0,3761.75,1345.61,1.245,0,0
C02309,74,104,mid,RU,d0dd7fbf-ea54-469b-81da-3abe17c5796c,2025-07-09T12:41,p2p,travel,RU,9845.78,0.86,4.73,1,0,0,0,3817.89,988.55,2.579,0,0
C01268,68,63,low,RU,832691d6-b223-4698-9c18-796aab2d04c9,2025-06-18T08:30,pos,cash_withdrawal,RU,23566.44,0.776,0.4,0,0,0,0,1695.41,774.0,13.9,0,0
C00856,53,27,high,RU,70070809-864f-4a3c-97d1-3ede49ddaa46,2025-07-13T13:14,pos,cash_withdrawal,RU,22619.74,0.992,9.0,0,0,1,0,5472.69,2172.25,4.133,0,0
C00322,74,92,low,RU,78de25b3-dd9d-4b60-8af0-f6cfbe974287,2025-07-01T13:00,pos,ride_hailing,RU,2184.68,0.242,1.79,0,0,0,0,2154.92,287.75,1.014,0,0
C01017,28,73,mid,US,1bbf3907-df50-4ab1-999f-64f54619edc7,2025-07-01T04:14,pos,apparel,RU,1623.47,1.0,3.06,0,1,0,1,4067.05,801.97,0.399,0,0
C01255,37,97,mid,KZ,e67ee1bf-8013-4291-a634-47fa2708163d,2025-06-10T01:26,pos,food,RU,2009.73,0.914,3.4,0,1,0,1,3730.29,956.44,0.539,0,0
C02214,57,116,mid,RU,d3ee89fd-abbb-42d9-a622-31f1eaca6f12,2025-06-06T23:39,pos,cash_withdrawal,RU,15301.62,0.872,4.93,0,1,0,0,3142.32,824.97,4.87,0,0
C00079,54,106,low,RU,8799d1da-980f-4aad-b94c-2747da34138d,2025-06-23T01:44,pos,apparel,RU,1241.57,0.9,16.94,0,1,0,0,1126.85,462.76,1.102,0,0
C00552,24,118,low,RU,ffe2d554-73a9-4041-bf78-54afbcc48905,2025-06-30T20:45,ecom,travel,RU,3020.01,0.858,2.51,1,0,0,0,1932.08,334.92,1.563,0,0
C02456,25,67,low,RU,b72f6224-beb7-4009-acdc-ba2e8a9c698a,2025-07-07T06:42,pos,food,RU,1813.23,0.907,18.7,0,0,0,0,2465.28,561.17,0.736,0,0
C01999,39,99,low,RU,1d5b5975-914e-4bad-b733-15b9adf6c232,2025-06-30T04:02,ecom,cash_withdrawal,RU,13989.09,0.941,4.53,1,1,0,0,3380.0,37.22,4.139,0,0
C00807,29,60,low,RU,b1783378-625d-45b4-bedc-46b2c2f276b1,2025-06-25T04:57,p2p,food,TR,4796.2,0.976,1.15,0,1,0,1,785.24,613.42,6.108,0,0
C01940,22,119,mid,RU,5ec04a64-106e-4cb5-b3d0-e9b870c914c2,2025-07-07T22:06,pos,fuel,KZ,1765.68,0.487,0.48,0,0,0,1,3932.76,1176.96,0.449,1,0
C00047,28,72,low,RU,58853a13-c340-46b9-988d-cc7edce916ac,2025-06-11T15:25,pos,ride_hailing,CN,3977.77,0.885,5.77,0,0,0,1,760.61,206.45,5.23,0,0
C00045,21,98,low,CN,d2dc5d0d-8603-438b-b90c-8e73bbf47b7e,2025-07-05T21:47,pos,cash_withdrawal,RU,6131.36,0.895,12.68,0,0,1,1,1894.63,209.44,3.236,0,0
C00321,58,51,low,RU,cbd59483-381f-45a7-8c3f-bec5763061ff,2025-06-11T12:56,pos,travel,DE,5025.78,0.856,31.62,0,0,0,1,2053.79,363.1,2.447,0,0
C00131,31,47,mid,DE,93265eee-2524-435d-a9e6-46a008823bed,2025-06-11T20:20,pos,electronics,RU,3164.4,0.819,0.08,0,0,0,1,3615.74,1471.94,0.875,0,0
C01471,44,17,mid,RU,2cba0950-a873-4187-b0cb-14a971bde557,2025-06-24T14:43,pos,apparel,RU,2155.47,0.888,1.31,0,0,0,0,5099.09,1312.29,0.423,0,0
C02211,51,103,low,RU,80b19310-3bc8-458a-952f-aa4f4b80df94,2025-06-21T22:24,p2p,apparel,KZ,25945.91,0.222,0.05,0,0,1,1,2012.07,466.96,12.895,0,0
C00767,79,81,low,RU,371d5aad-d45a-45a3-9f13-70dd3eab46b4,2025-06-29T22:06,pos,food,RU,667.86,0.813,20.46,0,0,1,0,600.39,470.93,1.112,0,0
C00234,59,110,mid,RU,fe69e86a-37de-4dd0-be35-27a86e1664f3,2025-07-06T15:21,p2p,food,KZ,7303.27,0.968,7.56,0,0,1,1,4806.06,1193.98,1.52,0,0
C01878,74,37,low,RU,cb87b26b-6b80-4680-a6de-76672df66041,2025-06-22T08:03,pos,travel,RU,3445.39,1.0,3.81,1,0,1,0,3234.03,417.34,1.065,0,0
C01033,26,9,low,DE,44dbef4c-e0b4-4110-8d7b-36eb6c292e63,2025-06-18T17:12,ecom,ride_hailing,RU,4924.98,0.9,7.67,1,0,0,1,2474.98,642.93,1.99,0,0
C02456,25,67,low,RU,af3fcbcf-07c1-4179-86ba-c54d44f4bda4,2025-06-15T00:34,p2p,cash_withdrawal,RU,8362.58,0.257,12.97,2,1,1,0,2136.83,474.43,3.914,0,0
C01230,52,113,low,TR,a8eba45a-414d-414f-a16f-fb789742d93d,2025-06-08T21:36,pos,food,DE,1849.34,0.892,5.22,0,0,1,1,2343.78,297.58,0.789,0,0
C00146,33,53,low,RU,cbb026d7-a060-4bd6-a4f9-7ec36801fcee,2025-06-07T18:13,pos,fuel,RU,1386.49,0.931,21.74,1,0,1,0,2199.86,95.75,0.63,0,0
C00609,50,1,mid,RU,41425dc6-ffb5-4360-b7d5-a04ff20b960d,2025-06-13T12:19,pos,digital_goods,RU,2336.45,0.078,21.59,0,0,0,0,4196.8,1243.07,0.557,0,0
C01839,56,65,low,RU,59dd2bfd-4afe-47c1-ba3c-3cd38a6192d4,2025-07-05T07:30,ecom,fuel,RU,2519.11,0.821,2.33,1,0,1,0,2363.79,206.46,1.066,0,0
C02290,73,56,low,TR,d43d7451-1f67-43ef-9195-a66feb83dea0,2025-07-11T10:25,pos,apparel,RU,971.92,0.895,10.62,0,0,0,1,1181.84,738.74,0.822,0,0
C01590,40,30,low,TR,d6c45d40-228d-4a49-957a-ae46f5f5a432,2025-07-03T02:39,pos,food,RU,1923.52,0.901,12.91,0,1,0,1,1376.06,37.02,1.398,0,0
C01196,30,119,low,RU,96d34e0b-ed7b-4913-a0d4-66d8660d172d,2025-06-08T17:09,ecom,travel,RU,2345.17,0.056,4.25,0,0,1,0,1392.78,513.8,1.684,0,0
C00046,58,10,low,RU,4d6f97da-8ccc-4bdc-b38b-00ea842399fb,2025-06-04T11:18,pos,fuel,KZ,1538.13,0.961,5.1,0,0,0,1,2778.73,109.37,0.554,0,0
C00469,51,48,low,RU,aa86ee22-1057-4457-abbf-49e86a8154f2,2025-06-12T21:25,ecom,digital_goods,RU,2479.05,0.834,5.98,3,0,0,0,1269.06,552.79,1.953,0,0
C01815,79,110,low,RU,d0cdc938-588e-4a64-a95d-4b9d8c395f00,2025-06-18T12:12,pos,ride_hailing,KZ,4150.1,0.93,3.98,0,0,0,1,2964.13,551.31,1.4,0,0
C02021,33,48,low,RU,5ff14a74-8819-441d-bdff-7cf5197cbf0e,2025-07-14T11:50,ecom,apparel,TR,4717.39,0.92,29.05,1,0,0,1,2974.33,577.45,1.586,0,0
C01358,45,20,mid,RU,e5daa476-ffc9-4586-bb2e-c65d34a034c2,2025-07-09T13:14,pos,cash_withdrawal,DE,18564.02,0.948,8.53,0,0,0,1,3284.24,1369.89,5.652,0,1
C01442,48,13,mid,RU,773c2c91-8184-4419-9ba6-cd1f88e8ee71,2025-07-10T17:08,ecom,fuel,DE,5743.31,1.0,12.23,0,0,0,1,3269.84,1192.55,1.756,0,0
C00306,45,3,low,RU,8b62abe6-6dec-4d69-9edb-a5c4494819b7,2025-06-01T18:23,pos,electronics,DE,4527.63,0.915,9.08,1,0,1,1,2672.32,358.14,1.694,0,0
C00467,63,10,mid,RU,e0d3e40d-7579-4e53-bdaa-88a66ce70d5f,2025-06-19T10:31,p2p,food,KZ,17399.4,0.819,10.18,0,0,0,1,3309.65,1244.18,5.257,1,0
C00519,32,69,low,DE,5d50ffbc-73bc-41a1-82cd-40bd3175ab1c,2025-06-22T20:16,pos,travel,RU,2403.89,0.975,0.49,0,0,1,1,1962.03,539.38,1.225,0,0
C00843,52,54,low,RU,6b0990e3-39e4-4d86-b200-d54964d70036,2025-06-28T03:53,p2p,food,KZ,4205.33,0.838,0.24,0,1,1,1,1441.77,533.45,2.917,0,0
C00437,27,114,low,CN,be7cc3d7-7328-4686-90e4-80ec195337a1,2025-06-12T06:34,pos,food,RU,989.11,0.951,5.75,1,0,0,1,2462.92,363.38,0.402,0,0
C00558,78,28,low,RU,6c990405-3754-41ab-9d91-8633ef814287,2025-07-13T08:53,pos,electronics,DE,3297.76,0.823,7.33,0,0,1,1,1933.31,572.38,1.706,0,0
C00759,48,40,mid,RU,01a1841f-bc8a-4716-8876-ca252f38394c,2025-06-13T09:00,ecom,electronics,RU,3196.93,0.888,17.49,1,0,0,0,4580.84,1315.47,0.698,0,0
C01314,35,93,low,US,7ea9b7aa-0ba5-4347-854e-d2a20c4975d6,2025-06-20T17:18,ecom,travel,RU,3151.68,0.961,18.41,0,0,0,1,2095.02,628.47,1.504,0,0
C01071,55,119,low,DE,6ecc09d0-1c2f-425a-81c7-268298998034,2025-06-20T14:30,ecom,apparel,RU,1616.09,0.264,12.53,0,0,0,1,2073.58,328.97,0.779,0,0
C02174,75,106,low,RU,47b67cf3-45fd-47a5-9f17-9d31d50ddb8c,2025-06-18T09:43,pos,digital_goods,RU,1409.26,1.0,17.51,0,0,0,0,2079.72,399.51,0.678,0,0
C02473,35,74,high,CN,89930ff1-4620-4ecb-a8be-1dc5581e6f7b,2025-07-10T13:03,pos,apparel,KZ,1057.14,0.886,9.2,0,0,0,1,5706.02,2264.78,0.185,0,0
C01163,79,3,low,RU,a630e2ca-fc96-4b1e-b0c0-4cc24e2545a1,2025-06-05T10:01,pos,electronics,RU,3637.79,0.907,10.14,0,0,0,0,2739.84,182.13,1.328,0,0
C00101,74,36,low,RU,a38cebd7-1d43-49d3-ab40-227e920fce50,2025-06-10T18:11,pos,digital_goods,RU,767.27,0.966,3.85,0,0,0,0,2218.51,248.6,0.346,0,0
C02276,27,79,low,RU,37df5188-b9c7-43fe-a023-fbb411dea179,2025-06-18T16:00,atm,food,KZ,5712.81,0.911,12.8,0,0,0,1,2509.56,431.26,2.276,0,0
C01611,53,70,low,RU,97c309cb-33e7-435c-bda2-7a8e7f73212d,2025-06-12T09:44,ecom,digital_goods,DE,1272.24,0.794,23.03,1,0,0,1,2667.49,510.23,0.477,0,0
C00083,59,102,low,RU,0e9208f5-a034-4f1e-96fe-63265fb1a5fb,2025-06-08T05:25,ecom,digital_goods,KZ,494.74,0.91,0.49,0,1,1,1,1904.98,569.55,0.26,0,0
C00003,70,62,low,RU,302afa94-87e1-4efa-afa4-dbef1693efeb,2025-06-13T09:06,atm,food,RU,15167.04,0.941,1.68,0,0,0,0,2415.35,762.75,6.279,0,0
C01282,53,6,mid,RU,da9f7090-05c3-441e-ae67-c0eccb17f66a,2025-06-05T09:39,pos,cash_withdrawal,CN,12463.08,0.878,4.14,0,0,0,1,4048.5,1285.93,3.078,0,1
C01820,76,7,low,RU,342c47e6-1012-4465-88b2-edbc4fc370e6,2025-07-11T23:29,pos,ride_hailing,RU,6130.42,0.999,6.83,1,1,0,0,2705.28,650.97,2.266,0,0
C01627,22,115,low,KZ,e51e0ff9-1321-46c8-9bb7-2a13444dffa0,2025-06-26T15:28,atm,food,RU,2689.55,0.915,5.52,0,0,0,1,1996.88,468.38,1.347,0,0
C00642,68,66,low,RU,5ce48de0-5b27-449b-8188-32ada77eaa81,2025-06-01T05:56,pos,cash_withdrawal,RU,7495.61,0.306,3.13,0,1,1,0,2283.18,716.9,3.283,0,0
C00970,26,69,mid,RU,63b1fa60-178e-4226-bfdc-86372ff2837a,2025-07-02T09:55,pos,travel,RU,1876.98,0.918,25.0,0,0,0,0,3266.6,1457.34,0.575,0,1
C00175,37,101,low,RU,e1c3f3c2-d1ae-45b4-ae76-222a49b4150b,2025-06-11T11:34,pos,travel,RU,1504.06,0.995,0.52,1,0,0,0,2490.62,639.87,0.604,0,0
C00856,53,27,high,RU,aaa0b448-c676-413d-b3d3-80cf9af6371c,2025-06-18T20:13,ecom,digital_goods,RU,1464.25,0.475,2.21,0,0,0,0,6278.14,2130.24,0.233,0,0
C01543,68,5,low,RU,155a6f9e-7b6f-47ae-adff-8e249b1c61a4,2025-07-07T14:00,p2p,fuel,RU,10674.26,0.936,0.66,1,0,0,0,2343.9,380.83,4.554,0,0
C01180,37,95,low,KZ,5146c3b7-b9cc-41c2-a6be-b0033cbc3015,2025-06-19T16:54,ecom,apparel,RU,2133.74,0.913,0.28,2,0,0,1,2812.91,625.23,0.759,0,0
C01695,70,32,low,RU,20d3bda8-be4b-44c6-a2e3-ccb4dc03e702,2025-07-06T04:50,pos,cash_withdrawal,RU,1675.91,0.928,17.36,0,1,1,0,2024.97,470.61,0.828,0,0
C00583,48,31,low,RU,3c761980-f2b1-4634-9e4a-8f9ffd70bf89,2025-06-15T12:50,pos,food,RU,1351.38,0.222,13.13,0,0,1,0,2768.27,614.16,0.488,0,0
C01541,34,95,low,RU,680fd460-9287-4156-b62d-e17593627bad,2025-06-17T06:55,atm,ride_hailing,RU,9797.66,0.842,18.04,0,0,0,0,2836.66,315.03,3.454,0,1
C00869,57,45,low,RU,ef9f838a-7847-4aed-b7a3-d62727c1d9d0,2025-06-14T07:06,pos,apparel,RU,1285.76,0.942,2.06,0,0,1,0,2394.36,304.22,0.537,0,0
C00262,53,20,low,RU,4e8ca591-cdf0-494e-b6f1-ba5b79d37672,2025-06-28T08:55,pos,apparel,RU,2785.96,0.821,3.09,2,0,1,0,2546.34,306.33,1.094,0,0
C02280,27,114,low,US,c50c0309-5dc5-4bad-adfa-bf658bec89eb,2025-06-25T22:21,pos,travel,RU,4084.71,0.132,16.92,1,0,0,1,1734.96,658.89,2.354,0,1
C02472,34,7,mid,RU,e33bd082-265d-4c5c-bdf2-70da5dbe1a5d,2025-07-14T19:13,p2p,ride_hailing,RU,12103.59,0.969,4.62,1,0,0,0,4394.9,972.34,2.754,0,0
C01722,71,32,mid,RU,b6eab0c2-9f65-42dc-8188-f13380b5ea3f,2025-06-07T15:40,ecom,apparel,RU,3802.1,0.903,1.68,1,0,1,0,4549.23,801.45,0.836,0,0
C00371,70,92,mid,RU,84f69730-a516-4769-a300-3da6007f44b9,2025-06-30T16:26,ecom,food,RU,2158.22,0.922,13.33,0,0,0,0,4091.13,1074.6,0.528,0,0
C01821,50,73,low,RU,0782fcda-3b6b-485e-bf73-e7a649089419,2025-07-05T02:21,pos,apparel,RU,1286.65,0.854,5.82,0,1,1,0,1907.89,627.63,0.674,0,0
C02225,54,30,low,RU,388ed315-9664-4c80-96e6-2a4ffe69bb19,2025-06-22T07:54,pos,travel,RU,2806.58,0.826,5.99,0,0,1,0,2034.44,380.27,1.38,0,0
C01644,73,19,low,RU,c0e31edc-a762-4616-b9ce-f0f548763985,2025-06-27T06:33,pos,fuel,RU,2550.69,0.98,0.62,2,0,0,0,2085.79,456.27,1.223,0,0
C01562,19,52,low,KZ,d8189d8e-1ed3-4034-9549-10964f1d0dd4,2025-07-02T09:39,ecom,fuel,RU,4033.72,0.987,17.73,2,0,0,1,1928.69,237.22,2.091,0,0
C02241,79,104,low,RU,1b14bba0-36ec-45ab-9f44-ae3454ddcc59,2025-06-02T04:22,pos,fuel,DE,5325.39,0.181,3.06,0,1,0,1,1138.64,559.22,4.677,0,0
C01299,59,94,low,RU,92342eb3-605f-445f-b5f2-0f621a5deefc,2025-06-05T18:45,p2p,digital_goods,TR,16642.08,0.902,19.37,0,0,0,1,859.97,597.7,19.352,0,0
C02120,70,82,low,DE,83eba1c3-d350-4df1-88b5-40e89abeabab,2025-06-19T22:06,ecom,apparel,RU,1038.41,0.855,6.06,1,0,0,1,2468.6,275.36,0.421,0,0
C00892,33,73,low,RU,69b1ee50-6c73-4f3f-b078-94bb2da1e70b,2025-06-13T06:46,pos,apparel,RU,362.71,0.925,3.29,1,0,0,0,1215.87,378.87,0.298,0,0
C02164,42,25,low,RU,fb84e78f-34b4-4ff8-a658-d2c90301fb23,2025-06-06T10:00,pos,fuel,KZ,3112.09,0.825,1.33,0,0,0,1,1642.69,162.41,1.895,0,0
C02263,32,67,low,RU,5852b3fe-ade1-49c8-b0b5-41db2b57132a,2025-06-02T01:48,pos,apparel,RU,1677.39,1.0,0.19,0,1,0,0,1579.39,541.14,1.062,0,0
C00973,68,96,low,RU,d3abcc23-7c4a-4d72-a972-046211ebcbaa,2025-07-09T14:33,pos,electronics,RU,3541.9,0.218,11.76,0,0,0,0,2430.03,134.8,1.458,0,0
C01911,75,78,low,CN,f911ae09-d33f-4223-8e31-20f7a3c87f25,2025-06-27T01:16,p2p,fuel,RU,12197.59,1.0,1.93,0,1,0,1,2386.14,493.2,5.112,0,0
C02360,22,90,low,KZ,9b238c80-7b1d-4893-9c5c-13fe154db1e2,2025-06-17T22:27,pos,travel,RU,3353.08,0.37,20.27,0,0,0,1,1147.72,533.49,2.922,0,0
C02143,68,85,low,RU,9de28a82-fc1e-425d-98d9-a60a2c889f80,2025-06-07T12:22,pos,electronics,KZ,924.41,0.808,8.3,0,0,1,1,2100.11,363.2,0.44,0,0
C00021,46,4,mid,RU,3148e96e-139f-430f-81aa-2eed79ad8be2,2025-07-14T06:13,atm,travel,RU,8627.48,0.754,6.38,1,0,0,0,3505.52,1379.92,2.461,0,0
C02055,73,103,low,RU,f2087a87-3b63-4fb5-b84d-063f961a57b9,2025-07-04T02:43,pos,fuel,CN,3228.92,0.06,7.34,0,1,0,1,2590.75,707.87,1.246,0,0
C02140,75,9,low,RU,dfbbe94f-124b-4498-87b7-62cc7d1ea3a2,2025-06-10T11:46,ecom,apparel,RU,3770.72,0.88,2.36,0,0,0,0,2693.04,312.67,1.4,0,0
C01375,66,76,mid,DE,7274e5c2-e5e9-4b27-a814-ad54b5172c2e,2025-06-24T00:24,pos,ride_hailing,TR,477.83,0.827,4.01,0,1,0,1,3342.28,1130.2,0.143,0,0
C01923,50,12,high,RU,6dc89c9e-48d4-4367-9014-2840a8b1b81d,2025-06-07T15:21,pos,cash_withdrawal,RU,5081.99,0.813,39.14,0,0,1,0,5136.88,2226.29,0.989,0,0
C01107,22,2,mid,RU,0caac0fc-546b-4031-b46d-895f8e06838e,2025-06-29T15:43,atm,cash_withdrawal,RU,12614.82,0.855,11.39,0,0,1,0,4469.58,1050.61,2.822,0,0
C00371,70,92,mid,RU,97d12aad-9992-452a-8ce3-8596b006ff42,2025-06-11T14:30,pos,food,RU,801.32,0.948,0.63,0,0,0,0,4862.11,932.46,0.165,0,0
C01090,31,5,low,TR,ac84a604-aa0a-498b-9d94-06003f6f9638,2025-06-25T12:14,pos,ride_hailing,RU,433.26,0.324,10.44,0,0,0,1,1576.74,673.36,0.275,0,0
C00262,53,20,low,RU,fe2eeb39-b6dd-47c1-a765-1330945d66ed,2025-06-10T04:46,atm,cash_withdrawal,CN,14128.9,0.838,13.36,0,1,0,1,1845.64,389.99,7.655,0,0
C00989,21,14,low,RU,0b424e44-2059-4bc8-85a8-262043872f24,2025-06-10T19:00,atm,cash_withdrawal,CN,10691.31,0.937,16.6,0,0,0,1,1596.22,385.0,6.698,0,0
C01014,55,67,low,RU,a45ab1e4-b237-4b19-9ab3-8342274fc696,2025-06-06T12:13,pos,apparel,RU,672.08,0.203,8.15,0,0,0,0,2190.4,414.86,0.307,0,0
C02176,27,3,high,US,d13dde20-0884-4a05-9d6b-2e93e81bd99f,2025-06-03T04:32,p2p,cash_withdrawal,TR,3179.25,0.711,21.51,0,1,0,1,6910.12,2056.4,0.46,0,1
C01678,24,83,low,RU,c53d7ce5-a5f8-4952-8468-2b68f3b489e2,2025-06-05T08:22,pos,food,RU,2755.69,0.779,21.6,0,0,0,0,1395.58,180.61,1.975,0,0
C02449,52,3,low,RU,905af0ed-7264-4be2-83ad-329cbb4f293e,2025-06-10T12:03,pos,electronics,RU,521.6,0.193,9.68,0,0,0,0,1938.68,265.02,0.269,0,0
C00091,72,81,mid,RU,49e25cb7-eec0-4d22-83be-14c3d04c1f7c,2025-06-09T22:33,pos,travel,RU,1831.5,0.961,7.2,0,0,0,0,3423.64,884.73,0.535,0,0
C01624,49,28,mid,RU,1d2f8dbe-a7e0-4a7d-9b9d-23dac1cfeae3,2025-07-11T17:45,ecom,travel,RU,2453.24,0.25,2.7,2,0,0,0,4213.46,1260.19,0.582,0,0
C02089,70,73,low,CN,aa9493fb-5296-477d-8d7f-60c1691b74ab,2025-07-08T09:34,pos,apparel,KZ,1079.92,0.819,2.57,0,0,0,1,2326.57,208.48,0.464,0,0
C01429,46,84,mid,RU,a7b46a4b-08ae-4c3e-892c-9e68f6a1e45e,2025-06-02T01:19,pos,electronics,RU,569.45,0.712,2.04,0,1,0,0,4068.14,1240.77,0.14,0,0
C00030,61,42,low,RU,05e5a2a7-92e9-4df2-9fb7-3a79a6ed112a,2025-07-02T19:50,pos,electronics,RU,1000.59,0.41,0.29,0,0,0,0,1593.03,547.31,0.628,0,0
C01138,59,35,low,RU,c2ad48c8-1ed7-4379-9a0b-8618a0692263,2025-06-12T23:30,pos,electronics,US,643.85,0.841,10.62,1,1,0,1,2125.49,377.9,0.303,0,0
C00979,41,115,low,RU,dc60f9e9-a3d4-4529-ba65-8dbb84b27899,2025-06-07T06:55,pos,food,RU,1838.91,0.301,9.12,0,0,1,0,1969.63,369.4,0.934,0,0
C00343,68,101,low,DE,50523d9c-5143-48d1-a3d3-4c848683fd5b,2025-07-05T09:31,ecom,apparel,US,3149.3,0.939,3.21,0,0,1,1,3234.46,403.05,0.974,0,0
C01871,33,54,high,RU,9979cd37-4657-46fa-bb02-a73718c453e8,2025-06-02T20:40,p2p,digital_goods,RU,8727.51,0.4,2.32,0,0,0,0,5699.24,2099.82,1.531,0,0
C00494,25,53,low,RU,d15f1a32-8136-419a-a2a6-8c6092b07951,2025-06-23T09:21,ecom,ride_hailing,RU,2425.76,0.852,5.44,1,0,0,0,1468.32,495.4,1.652,0,0
C02467,44,84,mid,RU,7619994a-281b-4536-841c-9d8a87026189,2025-07-01T03:57,pos,travel,RU,2409.7,0.94,0.65,0,1,0,0,3211.56,1329.67,0.75,0,0
C01093,70,27,mid,RU,6b5a360a-65b0-4c0b-b5c0-8f90991810bd,2025-06-03T16:26,pos,electronics,RU,1794.45,0.78,0.89,0,0,0,0,4963.87,1345.37,0.362,0,0
C00046,58,10,low,RU,0faf66f7-3a18-4037-99fd-957a904b54e7,2025-06-09T23:20,pos,ride_hailing,RU,1569.96,1.0,5.46,0,1,0,0,2557.27,20.26,0.614,0,0
C00401,66,9,low,RU,7cacc14f-28f9-4acb-a07e-5984941a02f5,2025-07-02T04:20,pos,cash_withdrawal,RU,10506.03,0.26,1.61,0,1,0,0,1621.62,429.86,6.479,0,0
C02475,65,60,low,RU,b04fd070-9704-4055-a3cf-1cb238379fb2,2025-06-29T06:31,pos,food,RU,1524.45,0.277,0.43,1,0,1,0,1980.31,238.95,0.77,0,0
C02274,68,1,low,RU,af60b99e-023d-4853-82e5-f985d22e1c74,2025-06-24T05:52,pos,food,TR,540.13,0.756,3.16,1,1,0,1,3214.69,149.2,0.168,0,0
C02308,62,106,low,RU,aae32ed7-ff0c-4574-b183-ab4f306733ff,2025-06-15T02:43,pos,food,RU,3252.96,0.923,7.51,1,1,1,0,3151.71,508.01,1.032,0,0
C02082,29,50,low,RU,2567fa22-e7e5-4232-ac06-7585ecc13d26,2025-07-04T08:40,pos,travel,RU,1636.84,0.963,1.18,0,0,0,0,1664.94,777.79,0.983,0,0
C00268,30,111,low,RU,db8f789a-7dfb-4412-8035-64bedd8bae02,2025-06-23T06:10,pos,food,DE,1549.62,0.87,4.96,0,0,0,1,827.46,629.19,1.873,0,0
C00202,50,44,low,DE,3e0a1b8d-a876-4cd3-a7e9-54e3c902bc85,2025-06-25T22:43,pos,apparel,RU,1847.23,0.841,3.12,0,0,0,1,1222.7,330.58,1.511,0,0
C01053,20,90,high,KZ,0699a17b-94dd-4dc8-bff0-4394cf53f6c2,2025-07-10T18:38,pos,travel,RU,912.63,0.805,5.54,0,0,0,1,5117.41,2295.83,0.178,0,0
C02422,77,93,low,TR,15a45a78-bd4a-4816-aed8-da1f81bb81b4,2025-07-01T16:55,ecom,fuel,RU,3908.06,0.174,2.26,1,0,0,1,2713.37,663.75,1.44,0,0
C02399,59,15,low,KZ,4e714f81-c587-4527-921c-369bc5f75443,2025-07-08T03:24,p2p,fuel,RU,6329.05,0.84,14.5,0,1,0,1,1814.41,401.21,3.488,0,0
C00730,54,114,low,KZ,e20071ad-a654-4688-9981-654b954131c7,2025-07-13T14:05,atm,travel,KZ,5434.98,0.344,16.37,0,0,1,0,2145.3,390.41,2.533,0,0
C00927,52,76,low,CN,6cd2b6de-46be-476d-b212-02710583b976,2025-07-12T23:19,pos,food,RU,1378.8,0.907,10.91,0,1,1,1,1122.06,185.26,1.229,0,0
C01830,32,103,low,RU,8f283c53-59cf-439a-a8e9-6d544b5a13cf,2025-06-15T05:59,pos,cash_withdrawal,RU,2279.44,0.963,3.53,0,1,1,0,2391.83,344.73,0.953,0,0
C00826,52,72,high,KZ,9cd330d3-c4d9-4a00-9313-571fe0cb6842,2025-06-10T12:14,pos,ride_hailing,RU,1359.73,0.849,3.76,0,0,0,1,6094.3,2190.17,0.223,0,0
C01090,31,5,low,TR,baa62252-d949-4ba0-ade2-c8de11f6a5cc,2025-07-01T21:44,pos,ride_hailing,RU,2687.86,0.312,2.99,1,0,0,1,1656.67,432.03,1.622,0,0
C00238,74,98,low,RU,c8e4d3c3-8ae4-4767-8889-f6528ac7f2b8,2025-06-22T10:16,pos,electronics,RU,2773.84,0.831,21.49,1,0,1,0,1046.01,93.78,2.652,0,0
C01393,62,69,mid,RU,f6ecce8a-3ec3-4f92-8027-8196931b96a5,2025-07-12T08:51,ecom,digital_goods,RU,5068.82,0.824,3.43,0,0,1,0,4596.15,1557.6,1.103,0,0
C01688,28,86,high,RU,1a9633fd-3130-481b-abfe-24951134fb58,2025-07-10T07:33,pos,fuel,RU,702.47,0.938,6.49,2,0,0,0,5568.2,2133.8,0.126,0,0
C00562,22,109,low,RU,4e1a571a-f10f-44f3-9eac-5619fc47897a,2025-06-08T22:18,p2p,ride_hailing,CN,6688.17,0.99,10.81,0,0,1,1,689.54,226.03,9.699,0,0
C02490,60,116,high,RU,262210be-1492-4d67-8e08-531347d1bbd0,2025-06-10T13:50,pos,electronics,RU,1028.27,0.906,1.32,0,0,0,0,6237.97,2163.42,0.165,0,0
